packet_num,hex_data
2559,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2560,00 00 00 1f 03 35 00 f4 02 20 00 89 02 13 00 34 02 11 00 f6
2561,01 16 00 01 7e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2562,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2563,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2564,00 00 00 98 01 2f 00 6a 01 40 00 41 01 5a 00 01 01 8e 00 ea
2565,00 bf 00 01 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2566,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2567,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2568,00 00 00 f3 00 ea 00 12 01 16 01 38 01 44 01 7f 01 45 01 c0
2569,01 44 01 01 8c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2570,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2571,00 00 00 07 02 1d 01 5f 02 e0 00 bd 02 a9 00 fc 02 85 00 09
2572,03 6d 00 01 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2573,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2574,a5 19 06 9c 00 00 00 00 00 00 00 3a 6e 00 24 49 02 0b 0a 01
2575,39 41 00 20 00 01 96 00 00 00 00 00 00 00 00 00 00 00 00 00
2576,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2577,00 00 00 28 03 54 00 0e 03 41 00 f4 02 2b 00 de 02 16 00 8e
2578,02 0b 00 01 5a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2579,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2580,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2581,00 00 00 21 02 10 00 de 01 1b 00 b0 01 27 00 81 01 39 00 31
2582,01 68 00 01 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2583,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2584,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2585,00 00 00 1a 01 88 00 03 01 b9 00 fc 00 f1 00 17 01 1c 01 59
2586,01 22 01 01 de 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2587,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2588,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2589,00 00 00 7f 01 45 01 bd 01 3c 01 11 02 05 01 6b 02 ce 00 aa
2590,02 ab 00 01 71 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2591,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2592,a5 15 06 9d 00 00 00 00 00 00 00 0b 0c 01 0e 60 01 63 01 91
2593,01 01 df 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2594,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2595,00 00 00 fc 02 85 00 1d 03 6e 00 3d 03 5b 00 37 03 48 00 0a
2596,03 34 00 01 6e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2597,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2598,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2599,00 00 00 09 03 24 00 09 03 18 00 f7 02 11 00 e6 02 0b 00 d1
2600,02 09 00 01 b0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2601,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2602,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2603,00 00 00 bb 02 09 00 a4 02 0a 00 8e 02 0b 00 8e 02 0b 00 8e
2604,02 0b 00 01 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2605,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2606,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2607,00 00 00 8e 02 0b 00 8c 02 0d 00 75 02 12 00 75 02 12 00 73
2608,02 15 00 01 0b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2609,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2610,a5 0e 06 9e 00 00 00 00 00 00 00 24 4d 02 01 e8 00 00 00 00
2611,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2612,00 00 00 5d 02 1b 00 73 02 19 00 88 02 16 00 72 02 1c 00 88
2613,02 1a 00 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2614,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2615,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2616,00 00 00 88 02 1a 00 9e 02 1b 00 9e 02 1b 00 9f 02 1e 00 8a
2617,02 20 00 01 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2618,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2619,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2620,00 00 00 9f 02 1e 00 8a 02 24 00 75 02 26 00 8a 02 24 00 75
2621,02 26 00 01 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2622,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2623,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2624,00 00 00 75 02 26 00 75 02 26 00 75 02 26 00 75 02 26 00 75
2625,02 26 00 01 cc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2626,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2627,a5 0e 06 9f 00 00 00 00 00 00 00 24 50 02 01 e4 00 00 00 00
2628,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2629,00 00 00 75 02 26 00 75 02 26 00 75 02 26 00 75 02 26 00 75
2630,02 26 00 01 cc 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2631,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2632,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2633,00 00 00 75 02 26 00 75 02 26 00 75 02 26 00 75 02 26 00 8a
2634,02 24 00 01 b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2635,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2636,a5 05 3a 00 00 01 c5 00 00 00 00 00 00 00 00 00 00 00 00 00
2637,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2638,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2639,00 00 00 75 02 26 00 75 02 26 00 75 02 26 00 75 02 26 00 8a
2640,02 24 00 01 b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2641,a5 0e 06 a0 00 00 00 00 00 00 00 24 54 02 01 df 00 00 00 00
2642,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2643,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2644,00 00 00 75 02 26 00 8a 02 24 00 75 02 26 00 75 02 26 00 8a
2645,02 24 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2646,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2647,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2648,00 00 00 75 02 26 00 75 02 26 00 8a 02 24 00 75 02 26 00 75
2649,02 26 00 01 b9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2650,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2651,a5 0e 06 a1 00 00 00 00 00 00 00 24 58 02 01 da 00 00 00 00
2652,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2653,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2654,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2655,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2656,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2657,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2658,00 00 00 75 02 26 00 75 02 26 00 8a 02 24 00 75 02 26 00 8a
2659,02 24 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2660,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2661,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2662,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2663,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2664,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2665,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2666,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2667,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2668,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2669,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2670,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2671,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2672,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2673,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2674,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2675,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2676,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2677,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2678,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2679,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2680,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2681,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2682,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2683,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2684,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2685,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2686,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2687,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2688,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2689,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2690,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2691,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2692,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2693,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2694,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2695,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2696,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a
2697,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2698,a5 0e 06 a4 00 00 00 00 00 00 00 24 63 02 01 cc 00 00 00 00
2699,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2700,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2701,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2702,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2703,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2704,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2705,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2706,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2707,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2708,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2709,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2710,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2711,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2712,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2713,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2714,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2715,a5 11 06 a5 00 00 00 00 00 00 00 24 67 02 11 68 00 01 4e 00
2716,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2717,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a
2718,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2719,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2720,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a
2721,02 24 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2722,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2723,a5 1a 3a 0c 00 24 63 02 23 54 04 0b 0d 01 0e 41 01 63 01 91
2724,01 39 40 00 1f 00 01 be 00 00 00 00 00 00 00 00 00 00 00 00
2725,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2726,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2727,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2728,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2729,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2730,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 75 02 26 00 75
2731,02 26 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2732,a5 0e 06 a6 00 00 00 00 00 00 00 24 67 02 01 c6 00 00 00 00
2733,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2734,00 00 00 8a 02 24 00 75 02 26 00 75 02 26 00 8a 02 24 00 8a
2735,02 24 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2736,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2737,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2738,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2739,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2740,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2741,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2742,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2743,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2744,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2745,00 00 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a
2746,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2747,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2748,a5 11 06 a7 00 00 00 00 00 00 00 24 6a 02 11 67 00 01 4a 00
2749,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2750,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a
2751,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2752,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2753,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2754,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a
2755,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2756,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2757,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2758,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 75
2759,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2760,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2761,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2762,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2763,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2764,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2765,a5 11 06 a8 00 00 00 00 00 00 00 3a 00 00 24 6e 02 01 83 00
2766,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2767,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 75 02 26 00 8a
2768,02 24 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2769,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2770,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2771,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2772,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2773,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2774,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2775,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a
2776,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2777,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2778,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2779,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2780,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2781,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2782,a5 11 06 a9 00 00 00 00 00 00 00 24 72 02 11 66 00 01 41 00
2783,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2784,00 00 00 8a 02 24 00 75 02 26 00 75 02 26 00 8a 02 24 00 8a
2785,02 24 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2786,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2787,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2788,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2789,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2790,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2791,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2792,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2793,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2794,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2795,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2796,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2797,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2798,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2799,a5 11 06 aa 00 00 00 00 00 00 00 24 76 02 11 65 00 01 3d 00
2800,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2801,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2802,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2803,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2804,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2805,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a
2806,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2807,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2808,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2809,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2810,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2811,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2812,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2813,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2814,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2815,a5 11 06 ab 00 00 00 00 00 00 00 24 79 02 11 64 00 01 3a 00
2816,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2817,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a
2818,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2819,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2820,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2821,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2822,02 26 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2823,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2824,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2825,00 00 00 8a 02 24 00 8a 02 24 00 75 02 26 00 75 02 26 00 8a
2826,02 24 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2827,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2828,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2829,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2830,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2831,a5 11 06 ac 00 00 00 00 00 00 00 24 7d 02 11 63 00 01 36 00
2832,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2833,00 00 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a
2834,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2835,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2836,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2837,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 8a
2838,02 24 00 01 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2839,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2840,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2841,00 00 00 75 02 26 00 75 02 26 00 75 02 26 00 8a 02 24 00 8a
2842,02 24 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2843,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2844,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 75
2845,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2846,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2847,a5 11 06 ad 00 00 00 00 00 00 00 24 81 02 11 61 00 01 33 00
2848,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2849,00 00 00 8a 02 24 00 75 02 26 00 8a 02 24 00 8a 02 24 00 75
2850,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2851,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2852,00 00 00 75 02 26 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75
2853,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2854,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2855,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2856,00 00 00 75 02 26 00 75 02 26 00 8a 02 24 00 75 02 26 00 8a
2857,02 24 00 01 a6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2858,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2859,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 8a
2860,02 24 00 01 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2861,a5 11 06 ae 00 00 00 00 00 00 00 24 84 02 11 60 00 01 30 00
2862,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2863,00 00 00 8a 02 24 00 8a 02 24 00 8a 02 24 00 75 02 26 00 75
2864,02 26 00 01 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2865,a5 04 02 00 01 fd 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2866,a5 2b 22 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
2867,00 00 00 75 02 26 00 8a 02 24 00 75 02 26 00 75 02 26 00 8a
